epochs,rewards
0,0.979207680000016
1,0.9889550000000025
2,0.9812363950000291
3,1.0108999750000347
4,0.9889550000000025
5,0.31083045499999407
6,0.9889550000000025
7,1.0151600900000113
8,0.9889550000000025
9,1.0333630650000258
10,0.9889550000000025
11,0.9889550000000025
12,0.7980727700000134
13,0.9889550000000025
14,0.9889550000000025
15,0.6138827299999927
16,0.9889550000000025
17,0.9889550000000025
18,0.9889550000000025
19,0.9889550000000025
20,0.9889550000000025
21,0.9889550000000025
22,0.9889550000000025
23,0.9889550000000025
24,0.9889550000000025
25,0.9889550000000025
26,0.9889550000000025
27,0.9889550000000025
28,0.9889550000000025
29,0.9889550000000025
30,0.9889550000000025
31,1.0321177600000175
32,0.9889550000000025
33,0.9889550000000025
34,0.9889550000000025
35,0.9889550000000025
36,0.9889550000000025
37,0.9889550000000025
38,0.9889550000000025
39,0.9889550000000025
40,0.9889550000000025
41,0.9889550000000025
42,0.9889550000000025
43,0.9889550000000025
44,0.9889550000000025
45,0.9889550000000025
46,0.9889550000000025
47,0.9889550000000025
48,0.9889550000000025
49,0.9889550000000025
