epochs,rewards
0,0.4608672059999597
1,0.4720200979999589
2,0.4843980099999623
3,0.599663495999958
4,0.5964895019999261
5,0.6067465159999719
6,0.6831584419999626
7,0.675467467999975
8,0.6398192939999481
9,0.6345158999999789
10,0.7144037199999698
11,0.6670712719999949
12,0.7614233019999528
13,0.6781996219999664
14,0.7282406599999858
15,0.6694676959999724
16,0.6952498319999911
17,0.6001551399999672
18,0.58273344599995
19,0.6364418959999707
20,0.619477061999949
21,0.6446207019999761
22,0.6688917859999588
23,0.6941061159999906
24,0.6146060499999617
25,0.715107671999986
26,0.6942411480000032
27,0.6888386619999665
28,0.6979389720000118
29,0.7344122579999635
30,0.7948324639999882
31,0.7798192920000035
32,0.733281677999984
33,0.6540218019999866
34,0.6907729439999999
35,0.6528303840000316
36,0.6830896379999807
37,0.6896115679999992
38,0.6575264520000079
39,0.6991438939999872
40,0.7529953719999893
41,0.7953326180000087
42,0.7181633679999821
43,0.7777380979999915
44,0.7458170140000098
45,0.7991385399999906
46,0.8380540359999911
47,0.7953702419999908
48,0.7953259719999828
49,0.7438436719999775
50,0.7591606919999982
51,0.7424012939999924
52,0.7983266260000033
53,0.8269580499999707
54,0.8417289560000007
55,0.8064707340000332
56,0.9018385660000039
57,0.8643052899999937
58,0.8971112680000237
59,0.8815223320000154
60,0.8698924680000042
61,0.8312855060000102
62,0.9010933999999837
63,0.884642382000016
64,0.866488927999991
65,0.811170278000013
66,0.8306338960000037
67,0.8199197940000058
68,0.8068158580000162
69,0.8689525559999822
70,0.8015247540000026
71,0.8375302259999895
72,0.933788203999999
73,0.8567999139999971
74,0.8940127359999961
75,0.9229065880000098
76,0.9078597680000078
77,0.8392916539999895
78,0.8259202720000136
79,0.8685333619999991
80,0.85405364200001
81,0.8755574079999917
82,0.8961697360000009
83,0.9842865059999939
84,0.9001036160000053
85,0.882620980000004
86,0.8960813499999887
87,0.9221997700000051
88,0.9002258379999883
89,0.896698897999979
90,0.8914323100000088
91,0.8332288180000047
92,0.9777488379999699
93,0.8637897759999991
94,0.845314681999989
95,0.8079868459999817
96,0.8236272799999966
97,0.8332155959999987
98,0.7747355120000066
99,0.8087031439999981
100,0.8440824359999732
101,0.8443561200000049
102,0.8332734439999845
103,0.8124810639999591
104,0.836539755999981
105,0.7620766739999851
106,0.804074093999998
107,0.7699084699999759
108,0.8382639699999661
109,0.8245527439999956
110,0.8282894459999612
111,0.8466163659999504
112,0.808427161999985
113,0.8032022179999876
114,0.8447362439999706
115,0.8560480699999884
116,0.8172735959999811
117,0.7768290119999932
118,0.806911760000002
119,0.8640314200000088
120,0.8781478959999856
121,0.8075512999999912
122,0.839592925999999
123,0.7853949679999728
124,0.8239332499999641
125,0.7881150099999745
126,0.7811814699999875
127,0.840928581999969
128,0.8071048839999895
129,0.8403878959999922
130,0.9204689339999694
131,0.8935950379999724
132,0.8485083480000055
133,0.8745561999999651
134,0.8820478139999688
135,0.8971326939999669
136,0.9071535159999922
137,0.8967279539999762
138,0.8353741839999484
139,0.8608197739999834
140,0.8542161379999769
141,0.8865851959999738
142,0.7896160739999569
143,0.8354604679999778
144,0.8238358999999829
145,0.869574037999965
146,0.7714968259999955
147,0.7649852179999694
148,0.7794835439999881
149,0.8212464939999498
150,0.8286223939999804
151,0.8761916480000043
152,0.888737821999972
