epochs,rewards
0,5.752903842773294
1,9.089657647779049
2,10.493820769991391
3,12.6690793221504
4,13.835629819170459
5,13.290696554147964
6,12.263147568643706
7,11.880992999703066
8,10.70412246448804
9,12.308721284442958
10,12.224222444943656
11,12.757707326706358
12,13.222401294769126
13,13.188595286892646
14,13.518175718977353
15,13.71855245758744
16,13.54873849810736
17,13.143652659433048
18,13.620384577998346
19,13.556426713162173
20,13.857903923697435
21,12.773111341482956
22,12.44567796487479
23,12.955758564634401
24,13.252851357063577
25,12.284173537368414
26,13.244031321013416
27,13.637719746315602
28,13.783546755528997
29,13.84820806178071
30,13.710271988823287
31,13.226600879306162
32,13.476859574384314
33,13.088974039913627
34,13.343503925921496
35,13.351117279188118
36,13.35215229730009
37,13.498047693200066
38,13.080053176411832
39,12.924541911714726
40,11.832776145424528
41,12.392077294559645
42,11.441716783529055
43,12.748275174618051
44,12.18471615204162
45,12.309906525896297
46,12.46803022880103
47,12.217151656131598
48,12.998388906271652
49,12.872412731195283
