epochs,rewards
0,-16.668557642711114
1,-16.04189964089372
2,-9.854914864380337
3,-0.8401581519964729
4,-1.5474475677962118
5,-1.2088275980779106
6,-1.8807492600698805
7,-2.211882298433232
8,-0.748501550961278
9,-1.6938323053160675
10,-1.0201139181480134
11,-1.9168880098160979
12,-1.6919098227373475
13,-0.9307008469189859
14,-0.5130069820478811
15,-0.4667306255545012
16,-0.7130111290039709
17,-2.0266242096101283
18,-1.556214913550813
19,-3.303369505661813
20,-1.3564599455564208
21,-1.3238797433862914
22,-0.6533195606917563
23,-0.2804277245062825
24,-0.3485520454335034
