epochs,rewards
0,48.69350948249459
1,65.50231025924185
2,71.13437263913085
3,103.50068799584291
4,102.91983987534691
5,111.64006575337491
6,115.40156028611266
7,115.38260529349782
8,102.64561151979116
9,112.73414054276734
10,114.79775854492637
11,114.18816676523946
12,104.09728197826621
13,104.10668165881631
14,98.02761952029492
15,86.2929927772429
16,114.10006543897327
17,108.14167314171121
18,103.37942101444625
19,108.88591978834857
20,108.02748422238581
21,112.42546250332178
22,107.26559001710524
23,115.39964715861942
24,94.0233214161394
