epochs,rewards
0,0.5246006259032043
1,0.6096852104735095
2,0.5533636377761386
3,1.1724077925323373
4,8.483266910186504
5,5.8550480582279185
6,7.081040256986615
7,10.191502584822976
8,10.59319118930011
9,10.539951053982621
10,10.169909534592648
11,10.72069171038017
12,11.425961474833057
13,10.624933448109598
14,9.729344580050657
15,9.43545806803563
16,11.050209441674742
17,10.997053044590665
18,11.164785006656984
19,11.37831263703395
20,11.53897362668399
21,12.052910830086038
22,11.942288881753749
23,12.88444038757155
24,12.869330291508273
25,13.235144403357445
26,11.061687933200526
27,12.10109013142402
28,12.074056476744598
29,11.523900603283543
30,10.409518348428094
31,12.30957705995801
32,8.685808707654763
33,10.186729643383163
34,10.71167534417099
35,10.513232657107974
36,10.646206413283243
37,10.937094375120914
38,11.017892954765918
39,10.695483807696515
40,10.203240830804106
41,12.155069056234202
42,12.161088985662616
43,10.302634440449632
44,10.632985637284008
45,10.36994163672167
46,10.502432530081297
47,11.470411719754026
48,10.468291682537867
49,9.52614099559639
