epochs,rewards
0,-0.4309619059999825
1,-0.4119601579999621
2,-0.3774387779999544
3,-0.32640029399996884
4,-0.3183684440000345
5,-0.29330123799998997
6,-0.28013885999998767
7,-0.2376223439999947
8,-0.23680015999999027
9,-0.23870266599997025
10,-0.2028986739999472
11,-0.1942992499999563
12,-0.17042919799999723
13,-0.14946204800000418
14,-0.1404212099999902
15,-0.13298938599995536
16,-0.12200307799999921
17,-0.0904749539999794
18,-0.06270308799999569
19,-0.05294895599997185
20,-0.04857057999993808
21,-0.016534253999962445
22,0.011249362000063101
23,0.06102916000004566
24,0.07897713600002465
25,0.08212215600000183
26,0.09187981400000655
27,0.10333687600000863
28,0.12654652799998
29,0.12763131399999406
30,0.15457556599999478
31,0.15576399600004898
32,0.17789003800002146
33,0.19730154800004396
34,0.2202980939999888
35,0.23267393199998931
36,0.2532138960000285
37,0.27274979400003563
38,0.28272474200004005
39,0.2888544260000403
40,0.3053253800000366
41,0.3076448880000404
42,0.32270754400003376
43,0.31776118199997594
44,0.3347716560000169
45,0.34368449800000533
46,0.36399805000001617
47,0.3585631280000534
48,0.3642157500000254
49,0.3669270260000257
50,0.38361539800001676
51,0.3792909280000645
52,0.3781049460000352
53,0.3923825040000306
54,0.41222894800004184
55,0.438939536000027
56,0.4416282140000405
57,0.4508690920000502
58,0.47101589800006227
59,0.47533797400007405
60,0.48860572200009056
61,0.48297402800007383
62,0.5070135620000249
63,0.5187795220000302
64,0.5281062420000193
65,0.5310783159999888
66,0.5408655680000152
67,0.5433902200000462
68,0.5541457640000624
69,0.5571914680000445
70,0.5573707600000688
71,0.5588866920000601
72,0.5599610700000524
73,0.5712001380000409
74,0.5663252600000224
75,0.5705666079999983
76,0.5865045600000363
77,0.5931648960000491
78,0.6021498960000526
79,0.6058698480000757
80,0.6254952880000575
81,0.6271799640000486
82,0.6428379240000437
83,0.6426258400000284
84,0.6462452160000831
85,0.6648495980000391
86,0.6600416600000303
87,0.677284216000027
88,0.6784194520000186
89,0.6966182540000299
90,0.7033656780000053
91,0.7156088919999881
92,0.7209567020000129
93,0.7368220619999866
94,0.7290944719999937
95,0.7481726839999547
96,0.7590260740000243
97,0.7659866039999752
98,0.768628121999968
99,0.7779184939999695
100,0.7763613959999738
101,0.7877007599999963
102,0.7995196759999956
103,0.8031399879999634
104,0.7964335619999963
105,0.7926097540000043
106,0.797128275999972
107,0.8071423719999915
108,0.8001491579999787
109,0.820328994000028
110,0.81585696200003
111,0.8190327900000272
112,0.8261680599999988
113,0.8304594139999821
114,0.850076042000012
115,0.8567671939999899
116,0.853425637999945
117,0.8626419579999878
118,0.8729306380000201
119,0.8775455119999798
120,0.8765778319999917
121,0.8892224880000343
122,0.8870611619999824
123,0.8933690480000234
124,0.90250082599999
125,0.8932351899999702
126,0.9042711820000182
127,0.9163706160000107
128,0.9037864860000022
129,0.9177430260000419
130,0.9292964740000276
131,0.9314848420000255
132,0.9402703080000085
133,0.9290987320000088
134,0.9363563400000352
135,0.9427512440000063
136,0.9482115839999894
137,0.9577330580000032
138,0.9664545220000242
139,0.9594594620000363
140,0.9823776820000241
141,0.9887833220000442
142,0.9948504920000545
143,1.0149134879999977
144,1.022308734000008
145,1.0178442119999875
146,1.0396241840000053
147,1.0302753919999708
148,1.0258648119999636
149,1.0286709099999847
150,1.0204617460000076
151,1.0229210500000052
152,1.0173917439999869
153,1.0334513219999808
154,1.0475817600000026
155,1.0446775580000045
156,1.041332333999998
157,1.037825511999988
158,1.0482703219999578
159,1.0611036619999892
160,1.0505587039999842
161,1.0589170019999505
162,1.0489921959999782
163,1.0592935700000083
164,1.0647853759999437
165,1.0638632519999636
166,1.0569121979999663
167,1.0682770739999903
168,1.0782675339999814
169,1.0771188519999653
170,1.0978796059999762
171,1.0989404019999416
172,1.1052614439999475
173,1.1118073859999766
174,1.1095983379999463
175,1.1150118219999516
176,1.1186137959999742
177,1.110397213999974
178,1.119397569999947
179,1.1137067619999508
180,1.1202868579999858
181,1.0960321199999878
182,1.105428817999985
183,1.1243465039999778
184,1.1159050599999443
185,1.1238311799999945
186,1.1291986100000084
187,1.1140233620000028
188,1.1267384159999994
189,1.137003747999974
190,1.1319051319999751
191,1.1300342139999886
192,1.1316637120000106
193,1.1321223260000002
194,1.1314847839999764
195,1.1354829099999808
196,1.1325842919999785
197,1.133153312000017
198,1.1250238680000235
199,1.1281131880000084
200,1.1390600479999602
201,1.139469757999989
202,1.1513539339999523
203,1.1494625540000136
204,1.1436266180000088
205,1.1332709439999888
206,1.1401258220000265
207,1.1459643580000645
208,1.1548592520000422
209,1.159977314000038
210,1.1578258380000195
211,1.1696694940000052
212,1.1718220879999919
213,1.182359063999976
214,1.1808082299999967
215,1.185699429999989
216,1.1937897919999818
217,1.1804463519999864
218,1.1803147119999835
219,1.173921643999969
220,1.178274182000023
221,1.1899717900000173
222,1.1887328520000162
223,1.1796763960000023
224,1.1851002160000235
225,1.1871185640000315
226,1.1801163680000304
227,1.1817268960000726
228,1.199015754000019
229,1.1923856140000222
230,1.194920676000013
231,1.2009105420000354
232,1.2033439020000047
233,1.1954467000000024
234,1.2052586259999876
235,1.206053789999988
236,1.2087282600000249
237,1.2053447780000281
238,1.202608475999991
239,1.2039652780000143
240,1.2130389620000326
241,1.2006720499999979
242,1.2039743219999899
243,1.2047649559999662
244,1.2092899200000096
245,1.2063672140000037
246,1.2117934720000134
247,1.2059290859999905
248,1.2139047579999929
249,1.2125478140000023
250,1.2270896299999823
251,1.232598133999998
252,1.2186821739999942
253,1.2280440740000254
254,1.2329742979999647
255,1.2349439459999978
256,1.2418175060000003
257,1.2431040639999802
258,1.2446757240000217
259,1.2453122819999995
260,1.263014462000016
261,1.2601598720000196
262,1.255719834000022
263,1.2447481799999993
264,1.2595081840000066
265,1.2597695060000191
266,1.2559780320000158
267,1.2654902860000083
268,1.2665075240000068
269,1.289114057999985
270,1.2830429919999942
271,1.2866806719999913
272,1.2823202199999661
273,1.2800906459999783
274,1.293840724000006
275,1.3021044540000304
276,1.2952572819999864
277,1.299759253999957
278,1.2958315439999923
279,1.2965047659999795
280,1.2965667239999457
281,1.2953378479999245
282,1.2975292779999803
283,1.2901117959999597
284,1.2904636619999454
285,1.2897843139999754
286,1.2804736939998973
287,1.292663557999938
