epochs,rewards
0,-0.6634799842710914
1,-0.4677202602452679
2,-0.16255810894049816
3,0.07447447775362548
4,0.2558288343643067
5,0.4018321516695611
6,0.7152977419653239
7,1.0122322845294707
8,1.2083349349890726
9,1.3509128019188332
10,1.5536801908039433
11,1.8404557485953397
12,2.1854977068390458
13,2.448327298200237
14,2.7661964168080955
15,3.0469226892601764
16,3.238543526515211
17,3.4290930738459524
18,3.5200042549985477
19,3.830196817570961
20,4.078181006951578
21,4.3277736157467395
22,4.577002250897224
23,4.888385989204145
24,5.10852226674388
25,5.231693250425895
26,5.502812859110998
27,5.7400285897661085
28,5.8931399232400805
29,6.260959348620658
30,6.604954996681575
31,6.967453447617369
32,7.245043317989603
33,7.576516879780671
34,7.783854429155421
35,8.09813215577683
36,8.299534222067383
37,8.603389827700173
38,8.83922790304374
39,9.115654065210418
40,9.306163260537561
41,9.60524955369137
42,9.801138958389037
43,10.13618329957804
44,10.392573703535572
45,10.831268632250879
46,11.174780618287992
47,11.582592087427042
48,11.900303953050884
49,12.090986859243884
50,12.30823438647063
51,12.548083863427276
52,12.692310805605327
53,12.9909966492369
54,13.207251807200425
55,13.562451155010567
56,13.918071495048764
57,14.127778161725166
58,14.368376997857345
59,14.614005918533746
60,14.883205366970994
61,15.1954474519541
62,15.504255078425155
63,15.771653846760277
64,15.99512558487423
65,16.23686028829415
66,16.57962993811313
67,16.798532671932
68,16.960683969095108
69,17.350183001242677
70,17.647892284946234
71,17.90911744797734
72,18.235350318803864
73,18.505500174061297
74,18.832756827826927
75,19.071696744298297
76,19.383187677114083
77,19.638591936403525
78,19.881942810610198
79,20.02890207033775
80,20.2865670046326
81,20.61346145380747
82,20.924830553523428
83,21.16749680092301
84,21.436324395088956
85,21.733039074434448
86,22.082206400718846
87,22.437798112060086
88,22.677466565800323
89,23.14650875412169
90,23.444567027763533
91,23.579392443875587
92,23.81462430015217
93,24.216132558886766
94,24.611431073839224
95,24.85719687436294
96,25.198313872978595
97,25.46918683382476
98,25.808380659441177
99,26.097222831159247
100,26.456324061376712
101,26.77685364415903
102,26.94576670327741
103,27.187349563160286
104,27.533261598718486
105,27.855853247604
106,28.31134308310164
107,28.65995160746894
108,29.038024253717605
109,29.340575820072786
110,29.591993967146884
111,30.11985074599631
112,30.574698356626406
113,30.948665679196306
114,31.118109874948868
115,31.34367369054196
116,31.74176472506203
117,32.02327442652651
118,32.24456517619754
119,32.57398570989629
120,32.89075668453502
121,33.033836205927585
122,33.29032732796186
123,33.60844462435252
124,33.9871276634077
125,34.23803932226641
126,34.59794587978375
127,34.944176343741404
128,35.2971186705674
129,35.74340353112508
130,36.04320068623539
131,36.31208978974847
132,36.52852876489722
133,37.01104061464207
134,37.26897213910958
135,37.677468279990464
136,38.00490345754945
137,38.31383136234382
138,38.63895034763719
139,38.85603202602247
140,39.00860134661507
141,39.351699900295436
142,39.62547387141281
143,40.05085081966434
144,40.510860587625885
145,40.829601159729364
146,41.19453669469634
147,41.473280314166395
148,41.716887503462736
149,42.01872632777877
150,42.35074091830355
151,42.58552585883753
152,42.83694984131244
153,43.07621314238172
154,43.371106959619524
155,43.60045999259049
156,43.870465279179804
157,44.305827324498026
158,44.48556586449064
159,44.67747371897184
160,44.95034596330469
161,45.141367496268664
162,45.406813171536044
163,45.780758173427536
164,46.00682502228785
165,46.33308902092733
166,46.660532479151264
167,46.97988801722535
168,47.23793487928758
169,47.47966172889474
170,47.72262512583001
171,47.92831705522453
172,48.284354067177546
173,48.604144660545444
174,48.904855481351206
175,49.26782694586866
176,49.48633043224036
177,49.64165481090114
178,49.88247992004393
179,50.123381832044615
180,50.462908275574335
181,50.637738715471116
182,51.03777804636639
183,51.235676234271786
184,51.52179532580317
185,51.69249920817816
186,52.200061640297996
187,52.38375025743345
188,52.73036927909085
189,53.145202563330635
190,53.41680890374901
191,53.72102662901663
192,53.96049842135291
193,54.142164453414736
194,54.40261584435209
195,54.77858075153411
196,55.04213133420224
197,55.24300841254545
198,55.410056982573636
199,55.66432469787568
