epochs,rewards
0,0.2806405999999484
1,0.3518044849999624
2,0.27341477499994715
3,0.3670561749999468
4,0.36410220999992804
5,0.44747844499994915
6,0.464156379999936
7,0.5460484999999293
8,0.5460484999999293
9,0.5460484999999293
10,0.5436685099999172
11,0.5460484999999293
12,0.5460484999999293
13,0.569078559999947
14,0.5622623549999317
15,0.5460484999999293
16,0.5460484999999293
17,0.6010868049999396
18,0.5460484999999293
19,0.5460484999999293
20,0.5460484999999293
21,0.5460484999999293
22,0.5460484999999293
23,0.5460484999999293
24,0.5460484999999293
25,0.5651532299999262
26,0.5460484999999293
27,0.5460484999999293
28,0.5460484999999293
29,0.5460484999999293
30,0.5460484999999293
31,0.5460484999999293
32,0.5460484999999293
33,0.6288017799999546
34,0.8405553149999356
35,0.7229763649999388
36,0.632429314999905
37,0.8404950849999149
38,0.7326571149999461
39,0.875006784999921
40,1.0385313649999506
41,1.072814009999945
42,0.8017162899999541
43,1.0742571099999543
44,1.0182046749999674
45,1.1275410749999382
46,0.5739552099999656
47,0.7450489699999285
48,1.0096481149999725
49,0.8443367449999073
