epochs,rewards
0,-5.371933859467743
1,-2.141953565348148
2,0.0727359283797746
3,2.1921795663399246
4,4.1048077789835204
5,1.6742897087399964
6,1.9655323541759477
7,-0.0995428267911107
8,-0.17415008758129247
9,1.3425384034257357
10,0.7650838157337967
11,0.38872148429908115
12,1.2550733808410417
13,2.2777966066554676
14,1.6409776100027917
15,2.0373059475504105
16,2.3057705352180715
17,1.579193994824141
18,0.3079585128706821
19,2.0057458057762982
20,0.6378414412216262
21,1.518610927308972
22,0.025474360296262155
23,0.3005130602932944
24,-0.3372833741761623
