epochs,rewards
0,-1.856950189999862
1,-1.8451501799998882
2,-1.8341001399998835
3,-1.82305009999989
4,-1.82305009999989
5,-1.8120000599998964
6,-1.8002000499998894
7,-1.7982000099999063
8,-1.7982000099999063
9,-1.7871499699999016
