epochs,rewards
0,14.571998404892216
1,12.372096458400561
2,17.65381171998557
3,18.593170444368425
4,18.032581729257302
5,19.069773784308907
6,19.446243850934167
7,18.366832128874222
8,18.404475291847035
9,19.798713939628097
10,18.105372282083177
11,19.583134096174238
12,20.546055310980826
13,19.437475114778323
14,19.62628481477191
15,21.0401731409953
16,20.647309742075493
17,21.170069494423757
18,21.733156420804242
19,20.640952788266997
20,20.061226516816312
21,21.02136260529508
22,20.41289786393993
23,20.519477488928175
24,21.27506903903571
25,20.3974679218498
26,20.78124942943955
27,21.233608640511026
28,21.680462290674473
29,20.469579737697572
30,20.72119828359684
31,20.74419898953206
32,21.080579518754718
33,20.345490535089805
34,19.389947583133615
35,19.21177648521093
36,20.78994376047545
37,21.03595623683153
38,19.54647972119833
39,20.938703426655913
40,21.226134045244173
41,20.336029446267588
42,20.95078846764673
43,20.971122535198404
44,19.929974656666914
45,20.283514269253555
46,20.250919898006323
47,19.06560493668782
48,20.974362226546226
49,20.813787872973688
